Time     Altitude  Dwnrg Dst    Stage     Mass           TWR     Throt      AZ(cmd)     HOR AOA      Pitch   Vert AOA       Orbvel		   Incl       Ecctr
341.46       124.7963     576.04      2    343400.3906    1.9422       100    120.1082    0    -0.026    0       4329.8843      38.9754    0.6945
342.3       124.7928     579.31      2    342167.9993    1.9481       100    120.1316    0    -0.0467    0       4345.3781      38.9825    0.6923
343.14       124.788     582.6      2    340937.3779    1.9558       100    120.155    0    -0.067    0       4360.9434      38.9896    0.6901
343.98       124.7818     585.9      2    339705.0171    1.9625       100    120.1784    0    -0.0869    0       4376.5764      38.9966    0.6879
344.82       124.7745     589.21      2    338472.4731    1.9694       100    120.2019    0    -0.1064    0       4392.2713      39.0037    0.6856
345.66       124.7658     592.54      2    337239.8682    1.9761       100    120.2253    0    -0.1255    0       4408.0567      39.0108    0.6833
346.5       124.756     595.88      2    336005.127    1.9839       100    120.2488    0    -0.1441    0       4423.825      39.0178    0.6811
347.34       124.7449     599.23      2    334776.9775    1.9906       100    120.2723    0    -0.1626    0       4439.7258      39.0248    0.6788
348.18       124.7326     602.6      2    333542.3889    1.9984       100    120.2958    0    -0.1805    0       4455.6768      39.0318    0.6765
349.02       124.7192     605.98      2    332309.7229    2.0058       100    120.3193    0    -0.1981    0       4471.6887      39.0388    0.6741
349.86       124.7046     609.37      2    331076.7212    2.014       100    120.3428    0    -0.2153    0       4487.7889      39.0458    0.6718
350.7       124.6888     612.77      2    329842.8345    2.0216       100    120.3664    0    -0.232    0       4503.9      39.0528    0.6694
351.54       124.6719     616.19      2    328612.0911    2.0287       100    120.39    0    -0.2486    0       4520.0781      39.0597    0.6671
352.38       124.6538     619.62      2    327381.7444    2.0357       100    120.4135    0    -0.2648    0       4536.3886      39.0667    0.6647
353.22       124.6347     623.07      2    326145.2026    2.0441       100    120.4372    0    -0.2803    0       4552.7201      39.0737    0.6622
354.06       124.6145     626.53      2    324914.0625    2.0519       100    120.4608    0    -0.2957    0       4569.1085      39.0806    0.6598
354.9       124.5932     630      2    323682.4646    2.0588       100    120.4844    0    -0.3107    0       4585.5531      39.0875    0.6574
355.74       124.5709     633.49      2    322451.1108    2.0677       100    120.508    0    -0.3254    0       4602.0868      39.0944    0.6549
356.58       124.5475     636.99      2    321218.9026    2.0748       100    120.5317    0    -0.3397    0       4618.7493      39.1014    0.6524
357.42       124.5231     640.5      2    319981.9946    2.084       100    120.5554    0    -0.3533    0       4635.3964      39.1083    0.6499
358.26       124.4977     644.03      2    318751.6479    2.0928       100    120.5791    0    -0.3669    0       4652.1472      39.1152    0.6473
359.1       124.4714     647.57      2    317517.7612    2.1017       100    120.6028    0    -0.38    0       4668.9638      39.1221    0.6448
359.94       124.444     651.12      2    316285.7971    2.1085       100    120.6265    0    -0.3928    0       4685.8256      39.1289    0.6422
360.78       124.4158     654.69      2    315054.2603    2.1157       100    120.6503    0    -0.4053    0       4702.7095      39.1353    0.6396
361.64       124.3859     658.36      2    313794.0979    2.1252       100    120.674    0    -0.4178    0       4720.1515      39.1439    0.637
362.5       124.3551     662.05      2    312528.0151    2.1326       100    120.7002    0    -0.4297    0       4737.6072      39.1464    0.6343
363.36       124.3233     665.74      2    311270.5688    2.1417       100    120.7177    0    -0.4418    0       4755.2342      39.148    0.6316
364.22       124.2907     669.46      2    310006.5308    2.1515       100    120.735    0    -0.4537    0       4772.9134      39.1511    0.6288
365.08       124.2571     673.19      2    308745.8801    2.1584       100    120.7542    0    -0.4655    0       4790.6775      39.1544    0.626
365.92       124.2233     676.84      2    307512.2681    2.1691       100    120.7731    0    -0.477    0       4808.1613      39.1577    0.6233
366.76       124.1887     680.51      2    306277.7405    2.1782       100    120.7923    0    -0.4885    0       4825.6817      39.1615    0.6206
367.6       124.1532     684.2      2    305044.8303    2.1861       100    120.8121    0    -0.5    0       4843.2434      39.1658    0.6178
368.44       124.1168     687.9      2    303814.3921    2.1961       100    120.8327    0    -0.5114    0       4860.9141      39.1704    0.615
369.28       124.0794     691.61      2    302581.8176    2.203       100    120.8538    0    -0.5226    0       4878.6481      39.1755    0.6122
370.12       124.0412     695.34      2    301350.769    2.211       100    120.8754    0    -0.5335    0       4896.4632      39.1809    0.6094
370.96       124.0022     699.08      2    300118.2556    2.2205       100    120.8976    0    -0.5442    0       4914.3605      39.1867    0.6065
371.8       123.9623     702.84      2    298885.3149    2.2317       100    120.9203    0    -0.5545    0       4932.3951      39.1928    0.6036
372.64       123.9215     706.61      2    297649.6277    2.2408       100    120.9436    0    -0.5642    0       4950.4482      39.1993    0.6007
373.48       123.88     710.4      2    296416.8396    2.2514       100    120.9672    0    -0.5738    0       4968.5463      39.206    0.5978
374.32       123.8376     714.2      2    295186.5234    2.2609       100    120.9913    0    -0.583    0       4986.7667      39.213    0.5949
375.16       123.7945     718.02      2    293952.3621    2.2697       100    121.0158    0    -0.5917    0       5005.04      39.2202    0.5919
376       123.7507     721.85      2    292721.8323    2.2774       100    121.0406    0    -0.6    0       5023.3662      39.2277    0.5889
376.84       123.7061     725.7      2    291490.1123    2.288       100    121.0658    0    -0.6078    0       5041.8277      39.2354    0.5859
377.68       123.6609     729.57      2    290256.2866    2.2983       100    121.0913    0    -0.615    0       5060.3763      39.2433    0.5828
378.52       123.6149     733.45      2    289021.5759    2.3067       100    121.1171    0    -0.6218    0       5078.9084      39.2513    0.5798
379.36       123.5684     737.34      2    287793.457    2.3182       100    121.1431    0    -0.6283    0       5097.5842      39.2595    0.5767
380.2       123.5213     741.25      2    286560.5774    2.3265       100    121.1694    0    -0.6341    0       5116.3376      39.2678    0.5736
381.04       123.4735     745.18      2    285327.7283    2.3357       100    121.1959    0    -0.6393    0       5135.1725      39.2763    0.5704
381.88       123.4253     749.12      2    284094.1467    2.3483       100    121.2226    0    -0.6441    0       5154.1383      39.2849    0.5672
382.72       123.3766     753.07      2    282859.4666    2.3582       100    121.2495    0    -0.6483    0       5173.0676      39.2935    0.5641
383.56       123.3274     757.05      2    281630.6763    2.3697       100    121.2766    0    -0.6522    0       5192.2101      39.3023    0.5608
384.4       123.2777     761.03      2    280393.7073    2.381       100    121.3038    0    -0.6552    0       5211.3424      39.3112    0.5576
385.24       123.2277     765.04      2    279163.3606    2.389       100    121.3311    0    -0.658    0       5230.5826      39.3201    0.5543
386.08       123.1773     769.06      2    277930.8472    2.4006       100    121.3586    0    -0.6601    0       5249.914      39.3291    0.551
386.92       123.1265     773.09      2    276697.6624    2.4123       100    121.3861    0    -0.6617    0       5269.353      39.3381    0.5477
387.76       123.0755     777.15      2    275464.2029    2.4216       100    121.4138    0    -0.6627    0       5288.8198      39.3471    0.5444
388.6       123.0243     781.22      2    274233.1848    2.4326       100    121.4415    0    -0.6633    0       5308.4372      39.3562    0.541
389.44       122.9728     785.3      2    272998.4131    2.4439       100    121.4693    0    -0.6631    0       5328.0761      39.3653    0.5376
390.28       122.9211     789.4      2    271768.0969    2.4537       100    121.4971    0    -0.6625    0       5347.8319      39.3744    0.5342
391.12       122.8694     793.52      2    270535.553    2.4659       100    121.5249    0    -0.6613    0       5367.6721      39.3834    0.5307
391.94       122.8188     797.65      2    269303.8025    2.4759       100    121.5527    0    -0.6596    0       5387.5825      39.3924    0.5272
392.78       122.7669     801.8      2    268072.113    2.4876       100    121.5805    0    -0.6573    0       5407.6006      39.4013    0.5237
393.62       122.715     805.97      2    266839.9353    2.5001       100    121.6082    0    -0.6544    0       5427.704      39.411    0.5202
394.46       122.662     810.15      2    265607.605    2.5118       100    121.637    0    -0.6509    0       5447.9274      39.4175    0.5166
395.3       122.6116     814.35      2    264374.939    2.5241       100    121.6611    0    -0.6467    0       5468.2807      39.4207    0.513
396.14       122.5601     818.57      2    263140.4114    2.5361       100    121.6812    0    -0.6421    0       5488.7087      39.4242    0.5093
396.98       122.5088     822.8      2    261908.6914    2.5461       100    121.7018    0    -0.6374    0       5509.2163      39.4285    0.5056
397.82       122.4566     827.06      2    260676.3916    2.5594       100    121.7235    0    -0.6325    0       5529.8724      39.4331    0.5019
398.66       122.407     831.32      2    259442.688    2.5723       100    121.7457    0    -0.6272    0       5550.5635      39.4379    0.4982
399.5       122.3565     835.61      2    258212.2803    2.5842       100    121.7683    0    -0.6218    0       5571.431      39.4432    0.4944
400.34       122.3062     839.91      2    256977.5085    2.598       100    121.7914    0    -0.6159    0       5592.387      39.4488    0.4906
401.18       122.2551     844.23      2    255743.1641    2.6108       100    121.815    0    -0.6098    0       5613.4271      39.4546    0.4868
402.02       122.2055     848.57      2    254510.8337    2.6239       100    121.839    0    -0.6035    0       5634.5693      39.4608    0.4829
402.86       122.1563     852.92      2    253278.8086    2.6352       100    121.8635    0    -0.597    0       5655.7897      39.4671    0.479
403.7       122.1075     857.3      2    252047.3022    2.6477       100    121.8882    0    -0.5902    0       5677.1435      39.4737    0.4751
404.54       122.0591     861.69      2    250814.7583    2.6592       100    121.9132    0    -0.5831    0       5698.6053      39.4804    0.4711
405.38       122.0111     866.09      2    249582.1991    2.6719       100    121.9384    0    -0.5757    0       5720.1504      39.4872    0.4671
406.22       121.9636     870.52      2    248351.5778    2.6853       100    121.9637    0    -0.5681    0       5741.8591      39.494    0.463
407.06       121.9166     874.96      2    247116.1194    2.7016       100    121.9893    0    -0.5601    0       5763.6696      39.501    0.459
407.9       121.8702     879.43      2    245884.3231    2.7129       100    122.0149    0    -0.5519    0       5785.5207      39.5079    0.4548
408.74       121.8243     883.91      2    244653.3813    2.7281       100    122.0406    0    -0.5435    0       5807.6145      39.5149    0.4507
409.58       121.7789     888.4      2    243417.3584    2.7431       100    122.0664    0    -0.5346    0       5829.7463      39.5219    0.4465
410.42       121.7342     892.92      2    242184.6466    2.7548       100    122.0922    0    -0.5255    0       5851.9605      39.5289    0.4423
411.26       121.6902     897.46      2    240954.3304    2.771       100    122.1181    0    -0.5163    0       5874.3252      39.5359    0.438
412.1       121.6467     902.01      2    239721.8018    2.7839       100    122.144    0    -0.5066    0       5896.8036      39.5429    0.4337
412.94       121.604     906.58      2    238490.0513    2.7971       100    122.1699    0    -0.4967    0       5919.3801      39.5499    0.4293
413.78       121.5621     911.17      2    237258.3771    2.812       100    122.1958    0    -0.4866    0       5942.0997      39.5569    0.4249
414.62       121.5209     915.78      2    236026.1078    2.8281       100    122.2218    0    -0.4761    0       5965.0287      39.5639    0.4205
415.46       121.4805     920.41      2    234789.3524    2.8434       100    122.2479    0    -0.4651    0       5987.9262      39.5709    0.416
416.3       121.4409     925.06      2    233561.1725    2.8587       100    122.2739    0    -0.4542    0       6011.0237      39.5779    0.4115
417.14       121.4022     929.73      2    232328.2928    2.8724       100    122.3    0    -0.4428    0       6034.2633      39.5848    0.407
417.98       121.3644     934.41      2    231093.5516    2.8896       100    122.3261    0    -0.4311    0       6057.6553      39.5918    0.4024
418.82       121.3275     939.12      2    229859.8022    2.9047       100    122.3522    0    -0.419    0       6081.1377      39.5987    0.3977
419.66       121.2916     943.84      2    228626.9226    2.9208       100    122.3783    0    -0.4067    0       6104.7446      39.6057    0.393
420.5       121.2567     948.59      2    227394.0735    2.9374       100    122.4045    0    -0.3942    0       6128.4761      39.6126    0.3883
421.34       121.2236     953.35      2    226161.5448    2.9512       100    122.4306    0    -0.3813    0       6151.768      39.6195    0.3835
422.44       121.1808     959.62      2    224929.3213    2.9737       100    122.4568    0    -0.3682    0       6183.8015      39.6285    0.3772
423.52       121.1407     965.7      2    223256.2714    2.9969       100    122.4914    0    -0.3495    0       6214.2923      39.6375    0.3711
424.56       121.1038     971.69      2    221703.0792    3.018       100    122.5249    0    -0.3316    0       6245.0233      39.6453    0.3648
425.4       121.0753     976.55      3    221645.5161    0       100    122.5568    0    -0.3145    0       6269.0516      39.651    0.3599
426.12       121.0519     980.73      3    219030.7617    0       98.8    122.5807    0    -0.3011    0       6290.0448      39.6562    0.3556
426.84       121.0293     984.93      3    217984.5276    1.5068       98.3    122.6025    0    -0.2889    0       6310.9118      39.6614    0.3514
427.58       121.0071     989.37      3    216946.8994    1.5125       97.9    122.6241    0    -0.2765    0       6332.4084      39.6664    0.3468
428.34       120.9853     993.72      3    215854.3243    1.8955       97.4    122.6465    0    -0.2626    0       6354.3817      39.6719    0.3424
429.08       120.9651     998.08      3    214801.9257    2.2007       96.9    122.6691    0    -0.2494    0       6375.8103      39.6786    0.3379
429.82       120.9459     1002.45      3    213751.4801    2.8753       96.4    122.6932    0    -0.2364    0       6397.2394      39.685    0.3335
430.56       120.9278     1006.85      3    212706.9702    3.0105       96    122.717    0    -0.2234    0       6418.6769      39.6912    0.329
431.3       120.9107     1011.25      3    211667.6636    3.0358       95.5    122.7406    0    -0.2102    0       6440.1372      39.6973    0.3245
432.04       120.8946     1015.68      3    210631.7291    3.0436       95    122.7641    0    -0.197    0       6461.5667      39.7035    0.32
432.78       120.8796     1020.12      3    209603.3325    3.0426       94.6    122.7876    0    -0.1838    0       6482.9409      39.7096    0.3155
433.52       120.8656     1024.57      3    208581.8176    3.0415       94.1    122.8111    0    -0.1706    0       6504.3938      39.7156    0.311
434.26       120.8527     1029.04      3    207562.1643    3.041       93.6    122.8346    0    -0.1573    0       6525.7805      39.7216    0.3064
435       120.8409     1033.53      3    206551.0406    3.0372       93.2    122.8579    0    -0.144    0       6547.1595      39.7275    0.3019
435.74       120.8302     1038.03      3    205544.2963    3.0374       92.7    122.8813    0    -0.1307    0       6568.5424      39.7333    0.2973
436.46       120.8206     1042.54      3    204543.045    3.0359       92.3    122.9045    0    -0.1173    0       6589.9705      39.7391    0.2927
437.22       120.8121     1047.08      3    203544.5709    3.0353       91.8    122.9278    0    -0.1038    0       6611.3508      39.7449    0.2881
437.96       120.8047     1051.62      3    202553.299    3.0359       91.4    122.951    0    -0.0903    0       6632.7233      39.7506    0.2835
438.7       120.7985     1056.19      3    201567.2455    3.0343       90.9    122.9741    0    -0.0768    0       6654.0896      39.7562    0.2789
439.44       120.7934     1060.77      3    200586.38    3.0325       90.5    122.9972    0    -0.0632    0       6675.417      39.7617    0.2743
440.18       120.7895     1065.36      3    199612.442    3.0296       90.1    123.0202    0    -0.0496    0       6696.7722      39.7672    0.2696
440.92       120.7867     1069.97      3    198641.4337    3.028       89.6    123.0432    0    -0.0359    0       6718.1099      39.7727    0.2649
441.66       120.7852     1074.59      3    197675.8728    3.0288       89.2    123.0662    0    -0.0221    0       6739.531      39.7781    0.2602
442.4       120.7849     1079.24      3    196712.1124    3.028       88.8    123.0891    0    -0.0081    0       6760.8232      39.7835    0.2556
443.14       120.7857     1083.89      3    195758.6517    3.0276       88.3    123.112    0    0.0058    0       6782.1526      39.7888    0.2509
443.88       120.7879     1088.56      3    194807.6324    3.0283       87.9    123.1348    0    0.0198    0       6803.5024      39.794    0.2461
444.62       120.7912     1093.25      3    193861.3892    3.024       87.5    123.1576    0    0.0339    0       6824.7715      39.7992    0.2414
445.36       120.7959     1097.95      3    192922.5159    3.0222       87    123.1803    0    0.048    0       6846.0744      39.8044    0.2367
446.1       120.8018     1102.67      3    191987.03    3.0214       86.6    123.203    0    0.0623    0       6867.3632      39.8095    0.2319
446.84       120.809     1107.41      3    191057.0068    3.0172       86.2    123.2256    0    0.0766    0       6888.6148      39.8145    0.2272
447.58       120.8175     1112.16      3    190132.37    3.0182       85.8    123.2483    0    0.0909    0       6909.9782      39.8195    0.2224
448.32       120.8273     1116.92      3    189208.0383    3.0179       85.4    123.2709    0    0.1055    0       6931.218      39.8245    0.2176
449.06       120.8385     1121.7      3    188293.7775    3.0159       85    123.2934    0    0.12    0       6952.4745      39.8294    0.2128
449.8       120.851     1126.5      3    187382.7515    3.0159       84.5    123.3159    0    0.1346    0       6973.7313      39.8343    0.208
450.54       120.8649     1131.31      3    186476.3489    3.0135       84.1    123.3384    0    0.1493    0       6994.9802      39.8391    0.2031
451.28       120.8801     1136.13      3    185574.6918    3.0115       83.7    123.3608    0    0.1641    0       7016.2402      39.8439    0.1983
452.02       120.8968     1140.97      3    184676.6357    3.0128       83.3    123.3832    0    0.179    0       7037.4862      39.8486    0.1934
452.76       120.9149     1145.83      3    183784.5764    3.0103       82.9    123.4055    0    0.194    0       7058.6791      39.8532    0.1885
453.5       120.9344     1150.7      3    182898.056    3.0087       82.5    123.4278    0    0.2089    0       7079.8959      39.8579    0.1837
454.24       120.9553     1155.59      3    182015.1978    3.0074       82.1    123.4501    0    0.2241    0       7101.1043      39.8625    0.1788
454.98       120.9777     1160.5      3    181136.9781    3.0043       81.7    123.4724    0    0.2392    0       7122.3027      39.867    0.1739
455.72       121.0016     1165.42      3    180263.5803    3.0036       81.3    123.4946    0    0.2545    0       7143.4519      39.8715    0.169
456.46       121.027     1170.35      3    179396.0876    3.0028       80.9    123.5167    0    0.2698    0       7164.6775      39.876    0.164
457.2       121.0539     1175.3      3    178529.8767    3.0019       80.5    123.5389    0    0.2853    0       7185.8417      39.8804    0.1591
457.94       121.0823     1180.26      3    177670.7611    2.9989       80.2    123.561    0    0.3008    0       7206.9821      39.8847    0.1541
458.68       121.1123     1185.24      3    176815.9027    2.999       79.8    123.583    0    0.3164    0       7228.1343      39.8891    0.1492
459.42       121.1438     1190.24      3    175965.3625    2.9977       79.4    123.6051    0    0.3321    0       7249.3235      39.8934    0.1442
460.16       121.1769     1195.25      3    175117.1875    2.9966       79    123.6271    0    0.3479    0       7270.4768      39.8976    0.1392
460.9       121.2115     1200.28      3    174274.4598    2.9986       78.6    123.6491    0    0.3638    0       7291.6374      39.9018    0.1342
461.64       121.2478     1205.32      3    173436.3098    2.9951       78.2    123.671    0    0.3798    0       7312.6773      39.906    0.1292
462.38       121.2857     1210.38      3    172606.0944    2.9931       77.9    123.6929    0    0.3957    0       7333.8287      39.9101    0.1242
463.12       121.3253     1215.45      3    171775.6042    2.9918       77.5    123.7148    0    0.4119    0       7354.9377      39.9142    0.1191
463.86       121.3665     1220.53      3    170951.0651    2.9888       77.1    123.7366    0    0.4281    0       7376.0328      39.9182    0.1141
464.6       121.4094     1225.64      3    170130.8746    2.9893       76.8    123.7584    0    0.4444    0       7397.1602      39.9222    0.109
465.34       121.454     1230.76      3    169313.4003    2.9888       76.4    123.7802    0    0.4608    0       7418.2262      39.9262    0.104
466.06       121.499     1235.8      3    168502.2125    2.9874       76    123.8019    0    0.4773    0       7438.7209      39.93    0.0991
466.8       121.547     1240.95      3    167695.5414    2.9843       75.7    123.8237    0    0.4938    0       7459.7505      39.9339    0.094
467.54       121.5967     1246.11      3    166893.1732    2.9825       75.3    123.8453    0    0.5104    0       7480.8379      39.9377    0.0889
468.28       121.6482     1251.38      3    166092.7277    2.9812       74.9    123.867    0    0.5272    0       7501.8491      39.9415    0.0838
469.02       121.7014     1256.48      3    165299.5605    2.978       74.6    123.8886    0    0.544    0       7522.8649      39.9453    0.0788
469.76       121.7565     1261.69      3    164509.5673    2.9768       74.2    123.9102    0    0.5609    0       7543.8437      39.949    0.0737
470.5       121.8133     1266.92      3    163724.4415    2.976       73.9    123.9317    0    0.5778    0       7564.8964      39.9528    0.0686
471.24       121.872     1272.25      3    162940.7501    2.9742       73.5    123.9533    0    0.5949    0       7585.8978      39.9564    0.0635
471.86       121.9226     1276.51      3    162141.6321    2.9715       73.2    123.9749    0    0.6113    0       7603.4849      39.9594    0.0593
472.46       121.9728     1280.78      3    161514.0839    2.9682       72.9    123.9923    0    0.6251    0       7620.4903      39.9624    0.0552
473.06       122.0242     1285.06      3    160889.2822    2.9641       72.6    124.0097    0    0.6391    0       7637.4907      39.9653    0.0511
473.66       122.0769     1289.35      3    160266.7236    2.9621       72.3    124.0271    0    0.6533    0       7654.5164      39.9682    0.047
474.26       122.1309     1293.65      3    159646.0571    2.9601       72    124.0445    0    0.6678    0       7671.4459      39.971    0.043
474.84       122.1843     1297.81      3    159031.5552    2.9558       71.8    124.0619    0    0.6824    0       7687.8113      39.9738    0.0391
475.44       122.2409     1302.13      3    158417.8467    2.9549       71.5    124.0792    0    0.6972    0       7704.7782      39.9766    0.0352
476.04       122.2988     1306.46      3    157806.3812    2.9516       71.2    124.0966    0    0.7122    0       7721.7359      39.9795    0.0314
476.64       122.3581     1310.8      3    157196.167    2.953       70.9    124.1139    0    0.7275    0       7738.7454      39.9823    0.0276
477.24       122.4188     1315.15      3    156587.9211    2.9553       70.6    124.1313    0    0.743    0       7755.6627      39.9851    0.0241
477.84       122.4808     1319.51      3    155984.4818    2.9544       70.4    124.1486    0    0.7586    0       7772.5969      39.9879    0.0208
478.44       122.5443     1323.88      3    155383.1329    2.953       70.1    124.1659    0    0.7745    0       7789.4696      39.9906    0.018
479.04       122.6093     1328.25      3    154785.6293    2.9485       69.8    124.1833    0    0.7905    0       7806.3658      39.9934    0.0158
479.64       122.6757     1332.64      3    154189.8651    2.9454       69.6    124.2006    0    0.8067    0       7823.2194      39.9962    0.0146
480.24       122.7437     1337.04      3    153597.3663    2.9433       69.3    124.2179    0    0.8231    0       7840.1469      39.9989    0.0147
480.86       122.8154     1341.6      3    153003.9978    2.9442       69    124.2352    0    0.8398    0       7854.2319      40.0012    0.0157
481.34       122.8714     1345.12      3    152649.8871    2.3509       69    124.2529    0    0.853    0       7854.1616      40.0012    0.0157
481.7       122.9134     1347.77      3    152649.7803    1.6442       69    124.2617    0    0.8518    0       7854.1089      40.0012    0.0157
482.06       122.9555     1350.42      3    152649.6735    0.9161       69    124.27    0    0.852    0       7854.0562      40.0012    0.0157
482.42       122.9975     1353.07      3    152649.5819    0.1832       69    124.2784    0    0.8521    0       7854.0034      40.0012    0.0157
482.78       123.0395     1355.71      3    152649.4751    0.0366       69    124.2867    0    0.8522    0       7853.9507      40.0012    0.0157
483.14       123.0815     1358.36      3    152649.3683    0.0073       69    124.295    0    0.8523    0       7853.898      40.0012    0.0157
483.5       123.1236     1361.01      3    152649.2615    0.0015       69    124.3033    0    0.8525    0       7853.8452      40.0012    0.0157
483.86       123.1656     1363.65      3    152649.1547    0.0003       69    124.3117    0    0.8526    0       7853.7925      40.0012    0.0157
484.22       123.2077     1366.3      3    152649.0479    0.0001       69    124.32    0    0.8527    0       7853.7398      40.0012    0.0157
484.58       123.2497     1368.95      3    152648.941    0       69    124.3283    0    0.8528    0       7853.6871      40.0012    0.0157
484.94       123.2918     1371.59      3    152648.8342    0       69    124.3365    0    0.853    0       7853.6344      40.0012    0.0157
485.3       123.3338     1374.24      3    152648.7274    0       69    124.3448    0    0.8531    0       7853.5816      40.0012    0.0157
485.66       123.3759     1376.89      3    152648.6206    0       69    124.3531    0    0.8532    0       7853.5289      40.0012    0.0157
486.02       123.418     1379.53      3    152648.5138    0       69    124.3614    0    0.8533    0       7853.4762      40.0012    0.0157
486.38       123.4601     1382.18      3    152648.407    0       69    124.3696    0    0.8534    0       7853.4235      40.0012    0.0157
486.74       123.5022     1384.83      3    152648.3002    0       69    124.3779    0    0.8536    0       7853.3708      40.0012    0.0157
487.1       123.5443     1387.47      3    152648.1934    0       69    124.3862    0    0.8537    0       7853.3181      40.0012    0.0157
487.46       123.5864     1390.12      3    152648.0865    0       69    124.3944    0    0.8538    0       7853.2653      40.0012    0.0157
487.82       123.6285     1392.76      3    152647.995    0       69    124.4026    0    0.8539    0       7853.2126      40.0012    0.0157
488.18       123.6706     1395.41      3    152647.8882    0       69    124.4109    0    0.8541    0       7853.1599      40.0012    0.0157
488.54       123.7127     1398.06      3    152647.7814    0       69    124.4191    0    0.8542    0       7853.1072      40.0012    0.0157
488.9       123.7548     1400.7      3    152647.6746    0       69    124.4273    0    0.8543    0       7853.0545      40.0012    0.0157
489.26       123.7969     1403.35      3    152647.5677    0       69    124.4355    0    0.8544    0       7853.0018      40.0012    0.0157
489.62       123.8391     1406      3    152647.4609    0       69    124.4437    0    0.8545    0       7852.9491      40.0012    0.0157
