Time     Altitude  Dwnrg Dst    Stage     Mass           TWR     Throt      AZ(cmd)     HOR AOA      Pitch   Vert AOA       Orbvel		   Incl       Ecctr
338.6       125.1054     567.44      2    347567.9932    1.9185       100    120.0427    0    0.028    0       4291.0904      38.9544    0.6999
339.44       125.1052     570.68      2    346335.5103    1.9246       100    120.0661    0    0.0058    0       4306.4092      38.9614    0.6978
340.28       125.1036     573.94      2    345102.9358    1.9315       100    120.0894    0    -0.0159    0       4321.788      38.9685    0.6956
341.12       125.1006     577.21      2    343870.2698    1.9382       100    120.1127    0    -0.0373    0       4337.255      38.9755    0.6934
341.96       125.0964     580.49      2    342635.6506    1.9453       100    120.1361    0    -0.0582    0       4352.7005      38.9826    0.6912
342.8       125.0907     583.78      2    341407.5012    1.952       100    120.1594    0    -0.079    0       4368.2832      38.9896    0.689
343.64       125.0838     587.09      2    340172.7295    1.9593       100    120.1828    0    -0.0991    0       4383.9074      38.9966    0.6868
344.48       125.0756     590.41      2    338940.1245    1.9663       100    120.2062    0    -0.1189    0       4399.5939      39.0036    0.6845
345.32       125.0662     593.74      2    337706.9092    1.9746       100    120.2296    0    -0.1383    0       4415.3609      39.0106    0.6823
346.16       125.0554     597.08      2    336473.4192    1.9815       100    120.2531    0    -0.1573    0       4431.1431      39.0176    0.68
347       125.0434     600.44      2    335242.4316    1.9884       100    120.2765    0    -0.1761    0       4446.9861      39.0246    0.6777
347.84       125.0302     603.81      2    334012.1155    1.9954       100    120.2999    0    -0.1945    0       4462.9664      39.0315    0.6754
348.68       125.0158     607.2      2    332775.2686    2.003       100    120.3235    0    -0.2122    0       4478.9519      39.0385    0.6731
349.52       125.0002     610.6      2    331544.4946    2.0107       100    120.3469    0    -0.2298    0       4495.0009      39.0454    0.6707
350.36       124.9834     614.01      2    330312.9578    2.0173       100    120.3704    0    -0.247    0       4511.1066      39.0524    0.6684
351.2       124.9654     617.43      2    329081.2378    2.0255       100    120.3939    0    -0.2638    0       4527.2935      39.0593    0.666
352.04       124.9463     620.87      2    327848.9685    2.0329       100    120.4175    0    -0.2802    0       4543.6079      39.0662    0.6636
352.88       124.9261     624.32      2    326612.1826    2.0414       100    120.4411    0    -0.2961    0       4559.9021      39.0731    0.6612
353.72       124.9048     627.79      2    325381.8665    2.0502       100    120.4646    0    -0.3118    0       4576.3044      39.08    0.6587
354.56       124.8824     631.26      2    324147.6746    2.0588       100    120.4882    0    -0.3271    0       4592.7585      39.0869    0.6563
355.4       124.8588     634.76      2    322916.1682    2.065       100    120.5118    0    -0.342    0       4609.2651      39.0938    0.6538
356.24       124.8343     638.26      2    321684.5703    2.0718       100    120.5354    0    -0.3566    0       4625.8274      39.1006    0.6513
357.08       124.8087     641.78      2    320453.3997    2.0808       100    120.559    0    -0.3708    0       4642.5448      39.1075    0.6488
357.92       124.782     645.31      2    319216.8274    2.0877       100    120.5827    0    -0.3845    0       4659.2157      39.1144    0.6463
358.76       124.7544     648.86      2    317988.678    2.096       100    120.6064    0    -0.3981    0       4676.0322      39.1212    0.6437
359.6       124.7258     652.42      2    316753.9978    2.1054       100    120.6301    0    -0.4111    0       4692.893      39.128    0.6411
360.44       124.6962     656      2    315522.4915    2.1117       100    120.6538    0    -0.4238    0       4709.8179      39.1349    0.6385
361.28       124.6656     659.59      2    314289.3372    2.1221       100    120.6775    0    -0.4362    0       4726.8347      39.1412    0.6359
362.14       124.6334     663.27      2    313025.0854    2.1311       100    120.7012    0    -0.4484    0       4744.2745      39.1497    0.6332
363       124.6003     666.98      2    311762.8784    2.1387       100    120.7274    0    -0.4604    0       4761.8106      39.1521    0.6305
363.86       124.5662     670.7      2    310503.0518    2.1485       100    120.7449    0    -0.4723    0       4779.4742      39.1537    0.6278
364.72       124.5311     674.43      2    309241.1194    2.1553       100    120.7621    0    -0.4842    0       4797.2001      39.1568    0.625
365.58       124.4952     678.18      2    307980.9265    2.1633       100    120.7813    0    -0.4959    0       4815.0216      39.16    0.6222
366.42       124.4591     681.85      2    306748.1995    2.1722       100    120.8002    0    -0.5074    0       4832.5183      39.1633    0.6195
367.26       124.4222     685.54      2    305514.7705    2.1832       100    120.8194    0    -0.5189    0       4850.1433      39.1671    0.6167
368.1       124.3843     689.25      2    304279.6326    2.1918       100    120.8393    0    -0.5302    0       4867.7959      39.1713    0.6139
368.94       124.3456     692.97      2    303046.7529    2.2016       100    120.8597    0    -0.5415    0       4885.4926      39.1759    0.6111
369.78       124.3059     696.7      2    301816.3757    2.211       100    120.8808    0    -0.5526    0       4903.3175      39.1809    0.6083
370.62       124.2654     700.45      2    300581.9702    2.2191       100    120.9025    0    -0.5633    0       4921.1807      39.1863    0.6054
371.46       124.224     704.21      2    299352.0813    2.2264       100    120.9246    0    -0.5739    0       4939.117      39.192    0.6025
372.3       124.1817     707.99      2    298119.6594    2.2369       100    120.9473    0    -0.5842    0       4957.1732      39.1981    0.5996
373.14       124.1386     711.79      2    296885.9558    2.247       100    120.9706    0    -0.5939    0       4975.3176      39.2045    0.5967
373.98       124.0947     715.59      2    295651.4282    2.2548       100    120.9942    0    -0.6033    0       4993.4425      39.2112    0.5938
374.82       124.05     719.42      2    294423.2483    2.266       100    121.0183    0    -0.6125    0       5011.7113      39.2182    0.5908
375.66       124.0045     723.26      2    293190.4297    2.2739       100    121.0428    0    -0.6211    0       5030.056      39.2254    0.5878
376.5       123.9582     727.11      2    291957.5195    2.2823       100    121.0676    0    -0.6292    0       5048.4833      39.2328    0.5848
377.34       123.9113     730.98      2    290723.3582    2.2948       100    121.0928    0    -0.6368    0       5067.0229      39.2405    0.5817
378.18       123.8637     734.86      2    289489.4714    2.3036       100    121.1183    0    -0.6439    0       5085.5374      39.2483    0.5787
379.02       123.8154     738.76      2    288260.1624    2.3148       100    121.1441    0    -0.6507    0       5104.2572      39.2563    0.5756
379.86       123.7665     742.68      2    287023.3154    2.3256       100    121.1702    0    -0.6567    0       5122.9604      39.2645    0.5724
380.7       123.717     746.61      2    285792.9993    2.3332       100    121.1964    0    -0.6625    0       5141.7727      39.2728    0.5693
381.54       123.6669     750.56      2    284560.4553    2.3447       100    121.2229    0    -0.6676    0       5160.6735      39.2812    0.5661
382.38       123.6163     754.52      2    283326.9958    2.3557       100    121.2496    0    -0.6722    0       5179.6699      39.2898    0.5629
383.22       123.5652     758.5      2    282093.9941    2.3647       100    121.2765    0    -0.6763    0       5198.7005      39.2984    0.5597
384.06       123.5136     762.49      2    280862.7014    2.3752       100    121.3036    0    -0.68    0       5217.8746      39.3072    0.5565
384.9       123.4616     766.5      2    279627.9297    2.3856       100    121.3308    0    -0.6829    0       5237.0645      39.316    0.5532
385.74       123.4092     770.52      2    278397.6135    2.3948       100    121.3581    0    -0.6855    0       5256.3704      39.3249    0.5499
386.58       123.3565     774.56      2    277165.0391    2.4066       100    121.3856    0    -0.6874    0       5275.7525      39.3338    0.5466
387.42       123.3034     778.62      2    275933.5327    2.416       100    121.4131    0    -0.6889    0       5295.2099      39.3428    0.5433
388.26       123.25     782.7      2    274701.4771    2.4273       100    121.4408    0    -0.6898    0       5314.7664      39.3518    0.5399
389.1       123.1964     786.78      2    273469.2383    2.4392       100    121.4685    0    -0.6901    0       5334.413      39.3608    0.5365
389.94       123.1426     790.89      2    272236.9995    2.4508       100    121.4962    0    -0.6898    0       5354.1524      39.3699    0.533
390.78       123.0886     795.01      2    271004.4556    2.463       100    121.524    0    -0.6889    0       5374.004      39.3789    0.5296
391.62       123.0345     799.15      2    269769.7144    2.4744       100    121.5519    0    -0.6874    0       5393.909      39.3879    0.5261
392.44       122.9804     803.31      2    268538.2996    2.4833       100    121.5797    0    -0.6855    0       5413.8989      39.3969    0.5226
393.28       122.9275     807.48      2    267305.481    2.4956       100    121.6075    0    -0.6829    0       5434.01      39.4058    0.519
394.12       122.8733     811.67      2    266072.0825    2.5074       100    121.6352    0    -0.6797    0       5454.1454      39.4154    0.5155
394.96       122.8193     815.87      2    264841.5222    2.5192       100    121.6639    0    -0.6761    0       5474.4707      39.4215    0.5118
395.8       122.7641     820.09      2    263606.8115    2.5325       100    121.6875    0    -0.6716    0       5494.8952      39.4246    0.5082
396.64       122.7117     824.33      2    262372.2534    2.5444       100    121.7075    0    -0.6668    0       5515.3929      39.4282    0.5045
397.48       122.6582     828.59      2    261140.0146    2.5573       100    121.7283    0    -0.6619    0       5535.9866      39.4324    0.5008
398.32       122.605     832.86      2    259908.3252    2.5678       100    121.7501    0    -0.6567    0       5556.6626      39.437    0.4971
399.16       122.5507     837.15      2    258676.5442    2.5797       100    121.7723    0    -0.6513    0       5577.4618      39.4419    0.4933
400       122.4993     841.46      2    257443.9697    2.5908       100    121.7949    0    -0.6455    0       5598.3632      39.4471    0.4895
400.84       122.4456     845.78      2    256211.4258    2.6025       100    121.818    0    -0.6395    0       5619.3382      39.4527    0.4857
401.68       122.3935     850.13      2    254980.9265    2.6155       100    121.8417    0    -0.6333    0       5640.4854      39.4586    0.4818
402.52       122.3418     854.49      2    253744.8883    2.6308       100    121.8658    0    -0.6267    0       5661.7009      39.4647    0.4779
403.36       122.2904     858.86      2    252513.9465    2.6413       100    121.8902    0    -0.6199    0       5682.9795      39.4711    0.474
404.2       122.2395     863.26      2    251282.1198    2.6561       100    121.915    0    -0.6129    0       5704.4739      39.4776    0.47
405.04       122.189     867.67      2    250046.6003    2.6699       100    121.94    0    -0.6054    0       5726.0098      39.4843    0.466
405.88       122.139     872.1      2    248813.7665    2.6809       100    121.9653    0    -0.5977    0       5747.6173      39.4911    0.462
406.72       122.0894     876.55      2    247583.4351    2.6965       100    121.9907    0    -0.5899    0       5769.3723      39.4979    0.4579
407.56       122.0404     881.02      2    246350.8606    2.7083       100    122.0162    0    -0.5816    0       5791.2299      39.5049    0.4538
408.4       121.9919     885.5      2    245119.3542    2.7208       100    122.0419    0    -0.5732    0       5813.1892      39.5118    0.4496
409.24       121.944     890      2    243887.3138    2.735       100    122.0676    0    -0.5644    0       5835.2783      39.5188    0.4454
410.08       121.8967     894.53      2    242654.8615    2.7506       100    122.0934    0    -0.5554    0       5857.5675      39.5258    0.4412
410.92       121.85     899.07      2    241418.396    2.7648       100    122.1193    0    -0.5458    0       5879.8184      39.5327    0.4369
411.76       121.804     903.62      2    240190.2466    2.7798       100    122.1451    0    -0.5363    0       5902.2687      39.5397    0.4326
412.6       121.7587     908.2      2    238957.3822    2.7929       100    122.171    0    -0.5264    0       5924.8613      39.5467    0.4283
413.44       121.7142     912.8      2    237722.0612    2.8087       100    122.197    0    -0.516    0       5947.5772      39.5537    0.4239
414.28       121.6704     917.41      2    236488.8    2.8234       100    122.223    0    -0.5054    0       5970.389      39.5607    0.4195
415.12       121.6273     922.04      2    235255.9814    2.8382       100    122.249    0    -0.4945    0       5993.3205      39.5677    0.415
415.96       121.5852     926.69      2    234023.056    2.8536       100    122.2751    0    -0.4834    0       6016.3688      39.5747    0.4105
416.8       121.5438     931.37      2    232790.3748    2.8663       100    122.3012    0    -0.4719    0       6039.5385      39.5816    0.4059
417.64       121.5034     936.06      2    231558.0444    2.8825       100    122.3272    0    -0.4602    0       6062.8369      39.5886    0.4013
418.48       121.4639     940.77      2    230325.8209    2.8996       100    122.3534    0    -0.4481    0       6086.2629      39.5956    0.3967
419.32       121.4254     945.5      2    229094.1315    2.9144       100    122.3795    0    -0.4358    0       6109.796      39.6025    0.392
420.16       121.3878     950.24      2    227862.5793    2.9289       100    122.4057    0    -0.4232    0       6133.4428      39.6094    0.3873
421       121.3522     955.01      2    226631.8054    2.9446       100    122.4319    0    -0.4103    0       6156.7789      39.6164    0.3825
422.1       121.306     961.29      2    225394.9585    2.9655       100    122.4581    0    -0.3969    0       6188.701      39.6254    0.3762
423.18       121.2625     967.37      2    223724.4415    2.9883       100    122.4927    0    -0.3781    0       6219.2076      39.6344    0.3701
424.22       121.2224     973.36      2    222167.1906    3.0088       100    122.5262    0    -0.3599    0       6249.83      39.6422    0.3638
425.06       121.1913     978.22      3    221645.5161    0       100    122.5581    0    -0.3426    0       6273.7399      39.6479    0.359
425.78       121.1656     982.41      3    219500.7629    0       99    122.5821    0    -0.3293    0       6294.7196      39.6532    0.3547
426.5       121.1408     986.61      3    218451.8738    1.509       98.6    122.6039    0    -0.3168    0       6315.6208      39.6584    0.3504
427.24       121.1163     991.06      3    217410.1257    1.5159       98.1    122.6256    0    -0.3042    0       6337.1056      39.6633    0.3458
428       121.0922     995.41      3    216316.391    1.8976       97.6    122.648    0    -0.2901    0       6359.0981      39.6689    0.3414
428.74       121.0698     999.77      3    215260.0403    2.2045       97.1    122.6707    0    -0.2766    0       6380.5793      39.6756    0.3369
429.48       121.0484     1004.15      3    214205.0934    2.8799       96.6    122.6948    0    -0.2633    0       6402.0227      39.6821    0.3325
430.22       121.0281     1008.55      3    213158.1116    3.0116       96.2    122.7187    0    -0.2499    0       6423.4211      39.6884    0.328
430.96       121.0087     1012.96      3    212117.63    3.0382       95.7    122.7423    0    -0.2365    0       6444.855      39.6945    0.3235
431.7       120.9905     1017.38      3    211081.4056    3.0425       95.2    122.7659    0    -0.2231    0       6466.3108      39.7007    0.319
432.44       120.9733     1021.83      3    210048.5382    3.0426       94.8    122.7894    0    -0.2095    0       6487.7366      39.7069    0.3145
433.18       120.9572     1026.28      3    209022.9187    3.0431       94.3    122.813    0    -0.196    0       6509.147      39.7129    0.31
433.92       120.9422     1030.76      3    208002.8839    3.0414       93.8    122.8365    0    -0.1824    0       6530.5515      39.719    0.3054
434.66       120.9283     1035.25      3    206988.205    3.0408       93.4    122.86    0    -0.1688    0       6551.9325      39.7249    0.3009
435.4       120.9155     1039.75      3    205980.072    3.0369       92.9    122.8834    0    -0.1551    0       6573.3062      39.7308    0.2963
436.12       120.9039     1044.27      3    204976.3184    3.0355       92.5    122.9067    0    -0.1414    0       6594.6838      39.7366    0.2917
436.88       120.8934     1048.81      3    203978.0273    3.0354       92    122.93    0    -0.1277    0       6616.1416      39.7424    0.2871
437.62       120.884     1053.36      3    202980.6061    3.0357       91.6    122.9533    0    -0.1137    0       6637.4964      39.7481    0.2825
438.36       120.8758     1057.92      3    201993.7897    3.0352       91.1    122.9764    0    -0.0998    0       6658.8487      39.7538    0.2778
439.1       120.8688     1062.51      3    201010.849    3.0341       90.7    122.9996    0    -0.0859    0       6680.2517      39.7594    0.2732
439.84       120.863     1067.1      3    200031.0822    3.0321       90.2    123.0227    0    -0.0718    0       6701.5631      39.765    0.2686
440.58       120.8583     1071.72      3    199060.2264    3.029       89.8    123.0457    0    -0.0578    0       6722.9066      39.7705    0.2639
441.32       120.8549     1076.35      3    198092.5293    3.0289       89.4    123.0688    0    -0.0436    0       6744.2448      39.7759    0.2592
442.06       120.8527     1080.99      3    197130.0201    3.0266       88.9    123.0917    0    -0.0294    0       6765.5334      39.7813    0.2545
442.8       120.8518     1085.65      3    196174.2859    3.0255       88.5    123.1146    0    -0.0151    0       6786.9267      39.7867    0.2498
443.54       120.8522     1090.33      3    195218.1549    3.0267       88.1    123.1375    0    -0.0007    0       6808.241      39.792    0.2451
444.28       120.8538     1095.02      3    194271.5302    3.0243       87.6    123.1604    0    0.0138    0       6829.5286      39.7972    0.2404
445.02       120.8567     1099.72      3    193329.5746    3.0234       87.2    123.1832    0    0.0283    0       6850.8309      39.8024    0.2356
445.76       120.8609     1104.44      3    192391.9373    3.0222       86.8    123.2059    0    0.043    0       6872.1255      39.8076    0.2308
446.5       120.8664     1109.18      3    191459.2285    3.0189       86.4    123.2287    0    0.0577    0       6893.4188      39.8127    0.2261
447.24       120.8733     1113.93      3    190530.8533    3.0204       86    123.2513    0    0.0725    0       6914.7343      39.8177    0.2213
447.98       120.8815     1118.7      3    189606.8115    3.0186       85.5    123.274    0    0.0874    0       6935.9634      39.8227    0.2165
448.72       120.8911     1123.49      3    188690.3534    3.0172       85.1    123.2966    0    0.1023    0       6957.2269      39.8277    0.2117
449.46       120.9021     1128.28      3    187777.0691    3.0159       84.7    123.3191    0    0.1173    0       6978.4825      39.8326    0.2069
450.2       120.9145     1133.1      3    186868.576    3.0132       84.3    123.3417    0    0.1325    0       6999.7302      39.8375    0.202
450.94       120.9283     1137.93      3    185964.8743    3.0126       83.9    123.3642    0    0.1477    0       7020.9309      39.8423    0.1972
451.68       120.9436     1142.77      3    185067.7032    3.0108       83.5    123.3866    0    0.1629    0       7042.1904      39.8471    0.1923
452.42       120.9603     1147.63      3    184171.8445    3.0105       83.1    123.409    0    0.1783    0       7063.4216      39.8518    0.1874
453.16       120.9784     1152.51      3    183282.3792    3.0084       82.7    123.4314    0    0.1938    0       7084.5954      39.8565    0.1826
453.9       120.998     1157.4      3    182398.9105    3.0077       82.3    123.4537    0    0.2093    0       7105.8087      39.8611    0.1777
454.64       121.0192     1162.31      3    181518.6615    3.0065       81.9    123.4761    0    0.225    0       7127.0306      39.8657    0.1728
455.38       121.0418     1167.23      3    180641.6168    3.0054       81.5    123.4983    0    0.2407    0       7148.236      39.8703    0.1678
456.12       121.066     1172.17      3    179770.0653    3.006       81.1    123.5206    0    0.2566    0       7169.4599      39.8748    0.1629
456.86       121.0918     1177.12      3    178902.0691    3.004       80.7    123.5428    0    0.2725    0       7190.5568      39.8792    0.158
457.6       121.1191     1182.09      3    178043.5181    3.0019       80.3    123.5649    0    0.2884    0       7211.7355      39.8837    0.153
458.34       121.1479     1187.07      3    177184.9365    3.0006       79.9    123.5871    0    0.3045    0       7232.9075      39.888    0.148
459.08       121.1784     1192.07      3    176331.665    2.9984       79.6    123.6092    0    0.3207    0       7254.0539      39.8924    0.1431
459.82       121.2105     1197.09      3    175483.2611    2.9973       79.2    123.6313    0    0.337    0       7275.2221      39.8967    0.1381
460.56       121.2443     1202.12      3    174637.8174    2.999       78.8    123.6533    0    0.3533    0       7296.3502      39.9009    0.1331
461.3       121.2797     1207.16      3    173798.6145    2.9968       78.4    123.6753    0    0.3698    0       7317.4794      39.9052    0.128
462.04       121.3167     1212.22      3    172963.3636    2.9938       78    123.6973    0    0.3863    0       7338.5501      39.9093    0.123
462.78       121.3555     1217.3      3    172133.9722    2.9922       77.7    123.7192    0    0.4029    0       7359.6787      39.9135    0.118
463.52       121.3959     1222.39      3    171306.2439    2.9908       77.3    123.7412    0    0.4196    0       7380.767      39.9176    0.113
464.26       121.4381     1227.49      3    170484.9701    2.9878       76.9    123.763    0    0.4364    0       7401.826      39.9216    0.1079
464.98       121.4808     1232.62      3    169667.923    2.9868       76.5    123.7849    0    0.4532    0       7422.2886      39.9255    0.103
465.72       121.5264     1237.66      3    168856.1401    2.9852       76.2    123.8067    0    0.4702    0       7443.3853      39.9295    0.0979
466.46       121.5738     1242.81      3    168045.4254    2.983       75.8    123.8285    0    0.4872    0       7464.4483      39.9335    0.0929
467.2       121.6229     1247.98      3    167240.4175    2.9832       75.5    123.8502    0    0.5044    0       7485.4936      39.9374    0.0878
467.94       121.6739     1253.25      3    166439.743    2.9824       75.1    123.872    0    0.5217    0       7506.5293      39.9412    0.0827
468.68       121.7268     1258.36      3    165643.2648    2.9816       74.7    123.8937    0    0.539    0       7527.5741      39.9451    0.0776
469.42       121.7814     1263.57      3    164849.8993    2.9811       74.4    123.9153    0    0.5564    0       7548.6003      39.9489    0.0725
470.16       121.838     1268.8      3    164062.3474    2.977       74    123.937    0    0.5739    0       7569.534      39.9526    0.0675
470.9       121.8964     1274.14      3    163280.3802    2.9757       73.7    123.9586    0    0.5914    0       7590.5372      39.9563    0.0624
471.52       121.9468     1278.4      3    162479.5074    2.9713       73.3    123.9803    0    0.6083    0       7608.1419      39.9594    0.0581
472.12       121.9968     1282.67      3    161848.877    2.968       73    123.9978    0    0.6227    0       7625.2042      39.9624    0.054
472.72       122.0482     1286.95      3    161221.1456    2.9672       72.7    124.0152    0    0.6372    0       7642.1833      39.9653    0.0499
473.32       122.1008     1291.25      3    160597.8394    2.9649       72.5    124.0327    0    0.6518    0       7659.1751      39.9683    0.0459
473.92       122.1547     1295.55      3    159977.0813    2.962       72.2    124.0501    0    0.6667    0       7676.1119      39.9712    0.0419
474.5       122.2081     1299.72      3    159359.9091    2.9572       71.9    124.0676    0    0.6817    0       7692.5042      39.974    0.038
475.1       122.2647     1304.04      3    158744.812    2.9542       71.6    124.085    0    0.6969    0       7709.4226      39.9769    0.0341
475.7       122.3227     1308.37      3    158132.7362    2.9523       71.3    124.1024    0    0.7124    0       7726.4237      39.9798    0.0303
476.3       122.382     1312.71      3    157519.7754    2.9551       71.1    124.1198    0    0.7281    0       7743.3884      39.9827    0.0266
476.9       122.4428     1317.06      3    156912.0483    2.9528       70.8    124.1372    0    0.744    0       7760.242      39.9855    0.0231
477.5       122.5051     1321.42      3    156309.2804    2.9519       70.5    124.1546    0    0.76    0       7777.1763      39.9883    0.0199
478.1       122.5688     1325.8      3    155705.0629    2.9535       70.2    124.172    0    0.7763    0       7794.1471      39.9912    0.0172
478.7       122.634     1330.18      3    155103.5461    2.9498       70    124.1894    0    0.7928    0       7811.0113      39.994    0.0153
479.3       122.7007     1334.57      3    154507.3853    2.9492       69.7    124.2067    0    0.8094    0       7827.8917      39.9968    0.0145
479.9       122.7689     1338.97      3    153912.3688    2.9497       69.4    124.2241    0    0.8263    0       7844.8068      39.9996    0.0149
480.5       122.8386     1343.38      3    153318.5425    2.9416       69.2    124.2415    0    0.8433    0       7854.3371      40.0011    0.0157
480.98       122.8945     1346.91      3    153121.6278    2.3477       69.2    124.2578    0    0.8522    0       7854.2669      40.0011    0.0157
481.34       122.9365     1349.56      3    153121.5057    1.6411       69.2    124.2666    0    0.8511    0       7854.2142      40.0011    0.0157
481.7       122.9785     1352.2      3    153121.3989    0.9129       69.2    124.275    0    0.8512    0       7854.1615      40.0011    0.0157
482.06       123.0205     1354.85      3    153121.2921    0.1826       69.2    124.2833    0    0.8513    0       7854.1088      40.0011    0.0157
482.42       123.0625     1357.5      3    153121.17    0.0365       69.2    124.2916    0    0.8514    0       7854.0562      40.0011    0.0157
482.78       123.1045     1360.14      3    153121.0632    0.0073       69.2    124.3    0    0.8516    0       7854.0035      40.0011    0.0157
483.14       123.1465     1362.79      3    153120.9564    0.0015       69.2    124.3083    0    0.8517    0       7853.9508      40.0011    0.0157
483.5       123.1885     1365.44      3    153120.8344    0.0003       69.2    124.3166    0    0.8518    0       7853.8982      40.0011    0.0157
483.86       123.2305     1368.08      3    153120.7275    0.0001       69.2    124.3249    0    0.8519    0       7853.8455      40.0011    0.0157
484.22       123.2725     1370.73      3    153120.6207    0       69.2    124.3332    0    0.852    0       7853.7929      40.0011    0.0157
484.58       123.3145     1373.38      3    153120.4987    0       69.2    124.3415    0    0.8522    0       7853.7402      40.0011    0.0157
484.94       123.3565     1376.02      3    153120.3918    0       69.2    124.3497    0    0.8523    0       7853.6875      40.0011    0.0157
485.3       123.3986     1378.67      3    153120.2698    0       69.2    124.358    0    0.8524    0       7853.6349      40.0011    0.0157
485.66       123.4406     1381.32      3    153120.163    0       69.2    124.3663    0    0.8525    0       7853.5822      40.0011    0.0157
486.02       123.4827     1383.96      3    153120.0562    0       69.2    124.3745    0    0.8527    0       7853.5296      40.0011    0.0157
486.38       123.5247     1386.61      3    153119.9341    0       69.2    124.3828    0    0.8528    0       7853.4769      40.0011    0.0157
486.74       123.5668     1389.26      3    153119.8273    0       69.2    124.391    0    0.8529    0       7853.4242      40.0011    0.0157
487.1       123.6088     1391.9      3    153119.7205    0       69.2    124.3993    0    0.853    0       7853.3716      40.0011    0.0157
487.46       123.6509     1394.55      3    153119.5984    0       69.2    124.4075    0    0.8531    0       7853.3189      40.0011    0.0157
487.82       123.693     1397.19      3    153119.4916    0       69.2    124.4157    0    0.8533    0       7853.2663      40.0011    0.0157
488.18       123.735     1399.84      3    153119.3848    0       69.2    124.424    0    0.8534    0       7853.2136      40.0011    0.0157
488.54       123.7771     1402.49      3    153119.2627    0       69.2    124.4322    0    0.8535    0       7853.161      40.0011    0.0157
488.9       123.8192     1405.13      3    153119.1559    0       69.2    124.4404    0    0.8536    0       7853.1083      40.0011    0.0157
489.26       123.8613     1407.78      3    153119.0491    0       69.2    124.4486    0    0.8538    0       7853.0557      40.0011    0.0157
489.62       123.9034     1410.43      3    153118.927    0       69.2    124.4568    0    0.8539    0       7853.003      40.0011    0.0157
489.98       123.9455     1413.07      3    153118.8202    0       69.2    124.465    0    0.854    0       7852.9504      40.0011    0.0157
490.34       123.9876     1415.72      3    153118.7134    0       69.2    124.4731    0    0.8541    0       7852.8978      40.0011    0.0157
490.7       124.0298     1418.36      3    153118.5913    0       69.2    124.4813    0    0.8542    0       7852.8451      40.0011    0.0157
491.06       124.0719     1421.01      3    153118.4845    0       69.2    124.4895    0    0.8544    0       7852.7925      40.0011    0.0157
491.42       124.114     1423.66      3    153118.3624    0       69.2    124.4976    0    0.8545    0       7852.7398      40.0011    0.0157
491.78       124.1561     1426.3      3    153118.2556    0       69.2    124.5058    0    0.8546    0       7852.6872      40.0011    0.0157
492.14       124.1983     1428.95      3    153118.1488    0       69.2    124.5139    0    0.8547    0       7852.6346      40.0011    0.0157
492.5       124.2404     1431.59      3    153118.0267    0       69.2    124.5221    0    0.8548    0       7852.5819      40.0011    0.0157
492.86       124.2826     1434.24      3    153117.9199    0       69.2    124.5302    0    0.855    0       7852.5293      40.0011    0.0157
493.22       124.3247     1436.89      3    153117.8131    0       69.2    124.5383    0    0.8551    0       7852.4767      40.0011    0.0157
493.58       124.3669     1439.53      3    153117.691    0       69.2    124.5464    0    0.8552    0       7852.424      40.0011    0.0157
493.94       124.4091     1442.18      3    153117.5842    0       69.2    124.5545    0    0.8553    0       7852.3714      40.0011    0.0157
494.3       124.4513     1444.82      3    153117.4774    0       69.2    124.5627    0    0.8554    0       7852.3202      40.0011    0.0157
494.66       124.4935     1447.46      3    84504.8065    0       69.2    124.5707    0    0.8556    0       7852.23      40.0011    0.0157
495.02       124.5357     1450.1      3    84500.2899    0       69.2    124.5788    0    0.8566    0       7852.1351      40.0011    0.0157
495.38       124.5781     1452.75      3    84495.7657    0       69.2    124.5869    0    0.8576    0       7852.0399      40.0011    0.0157
495.74       124.6205     1455.4      3    84491.2491    0       69.2    124.595    0    0.8587    0       7851.9442      40.0011    0.0157
496.1       124.663     1458.04      3    84486.7325    0       69.2    124.603    0    0.8598    0       7851.8721      40.0011    0.0157
496.46       124.7055     1460.69      3    84485.2753    0       69.2    124.6111    0    0.8603    0       7851.8708      40.0011    0.0157
496.82       124.748     1463.33      3    84483.4671    0       69.2    124.6192    0    0.8605    0       7851.8695      40.0011    0.0157
497.18       124.7905     1465.98      3    84481.6666    0       69.2    124.6272    0    0.8608    0       7851.8681      40.0011    0.0157
497.54       124.833     1468.62      3    84479.8584    0       69.2    124.6353    0    0.861    0       7851.8665      40.0012    0.0158
497.9       124.8755     1471.27      3    84478.0502    0       69.2    124.6433    0    0.8612    0       7851.8649      40.0012    0.0158
498.26       124.9181     1473.91      3    84476.2421    0       69.2    124.6514    0    0.8615    0       7851.8633      40.0012    0.0158
498.62       124.9606     1476.56      3    84474.4339    0       69.2    124.6594    0    0.8618    0       7851.8615      40.0012    0.0158
498.98       125.0031     1479.2      3    84472.6257    0       69.2    124.6674    0    0.862    0       7851.8597      40.0012    0.0158
499.34       125.0457     1481.85      3    84470.8176    0       69.2    124.6755    0    0.8623    0       7851.821      40.0012    0.0158
499.7       125.0883     1484.49      3    84470.6192    0       69.2    124.6835    0    0.8624    0       7851.7682      40.0012    0.0158
500.06       125.1308     1487.14      3    84470.6192    0       69.2    124.6915    0    0.8625    0       7851.7153      40.0012    0.0158
500.42       125.1734     1489.78      3    84470.6192    0       69.2    124.6995    0    0.8627    0       7851.6625      40.0012    0.0158
500.78       125.216     1492.43      3    84470.6192    0       69.2    124.7074    0    0.8628    0       7851.6096      40.0012    0.0158
