Time,Lat,Lng,Altitude,Dwnrg Dst,Stage,Mass,TWR,Throt,AZ(cmd),HAOA,Pitch,VAOA,Surfvel,Orbvel,Vspeed,Incl,Ecctr,
35.8999999811931,28.6099325721518,-80.5937641294668,4.27552743614744,1.03048212752197,1,864873.496973887,1.85375404566835,100,86.9313914995355,-1.10718421712022,68.2902416102706,0.0904827651063688,264.124212252347,563.077361843933,244.857123792217,28.6152998109024,0.995889856569626,
36.4599999808997,28.6099582889401,-80.5931886784369,4.41355719251093,1.0863550858091,1,864873.496973887,1.85084616330653,100,87.0409454333097,-1.10421144364225,67.9561176693284,0.0282081215030649,268.689993947305,567.506771298181,248.508294671035,28.615188076153,0.995838566768052,
37.0199999806064,28.6099838027333,-80.5925951665056,4.55362084548268,1.1440024656386,1,864873.496973887,1.85151398047148,100,87.1518567640536,-1.07892681595942,67.6279691370543,-0.0170429369188107,273.238652994324,571.942346550663,252.124693525377,28.6150601762144,0.995786681062466,
37.579999980313,28.6100091272114,-80.5919834357789,4.69569712100271,1.20343921765121,1,864873.496973887,1.85114319530543,100,87.2608379898271,-1.03383647933127,67.3047522760945,-0.0558159184842323,277.775444595365,576.410023741431,255.697220616707,28.6149573743893,0.995733632159046,
38.1999999799882,28.6100370074892,-80.5912846111745,4.85532199023385,1.2713608026818,1,864873.496973887,1.85539466415558,75,87.3584261264282,-1.00331431720882,66.9783512056134,-0.1351869936737,282.761531574467,581.359795858349,259.588846440722,28.6148693477486,0.995674036363315,
38.7999999796739,28.610063823825,-80.5905866693223,5.01197409202065,1.33921774390072,1,864873.496973887,1.84611256314981,75,87.4552517868964,-0.990928648186874,66.6185224261229,-0.357826617032195,287.165684763963,585.978961718081,262.862024850024,28.6147644332362,0.995615124053013,
39.3999999793596,28.6100904314844,-80.5898675490497,5.17056075116061,1.40915265941542,1,864873.496973887,1.83505278944798,75,87.5504485372033,-0.972506462087595,66.2326319795993,-0.825133317597397,291.384778385682,590.395239365949,265.988840471253,28.6146563111486,0.995558453041718,
39.9999999790452,28.6101168201565,-80.5891284849895,5.33100964612048,1.48104538571609,1,864873.496973887,1.81985035768988,75,87.6383284398117,-0.955937430968374,65.8794385141669,-1.19465725902545,295.487218222974,594.592848668458,269.079925772874,28.6145500138393,0.995505319097054,
40.5999999787309,28.6101429689397,-80.5883703732218,5.4932755821282,1.55480815650717,1,864873.496973887,1.80227709116411,75,87.7188456944158,-0.930995199255605,65.5726181230049,-1.38372351069922,299.506020576988,598.706665711496,272.097233294584,28.6144447156768,0.995452886186801,
41.1999999784166,28.6101689010013,-80.5875933524025,5.65732527984772,1.63042709698646,1,864873.496973887,1.78852590840318,75,87.7950160061098,-0.901653587557268,65.2770981856624,-1.53115095022841,303.466077398862,602.80229870481,275.032322152122,28.6143582390645,0.995399827020024,
41.7999999781023,28.610194643338,-80.5867974565717,5.82312260136008,1.70789852620668,1,864873.496973887,1.77280802640127,75,87.8640294993546,-0.881565273994733,64.9795477624605,-1.72633020839993,307.34812747975,606.833859902443,277.888315081163,28.6142780402308,0.995347043730231,
42.3599999778089,28.6102184930571,-80.5860379897055,5.97938402698841,1.78183719653816,1,864873.496973887,1.76440174282893,75,87.9280247448748,-0.877897742605811,64.6898476088662,-1.90228185264427,310.835189860184,610.457668688396,280.443897886761,28.6141982944256,0.995299268142688,
42.9199999775155,28.6102421395455,-80.5852628310384,6.13705660608225,1.85731515645641,1,864873.496973887,1.76322268943887,75,87.9865349803388,-0.863427803100219,64.4341536243053,-2.04149129554035,314.274784106091,614.052217483231,282.942599219652,28.6141117227872,0.995251338317802,
43.4799999772222,28.6102655830808,-80.5844719709265,6.29611639187578,1.9343328311056,1,864873.496973887,1.76451527073908,75,88.0444617285287,-0.838419311484201,64.1796754209084,-2.17372510678952,317.667276095041,617.610958154315,285.389372877928,28.6140342273978,0.995203425278873,
44.0399999769288,28.6102888475386,-80.5836655192213,6.45652594857197,2.0128793717947,1,864873.496973887,1.76537286030424,75,88.0981521088055,-0.821040497969067,63.9293782781685,-2.28451540827028,321.006867056292,621.137187243162,287.772969890687,28.613967464125,0.995155359760269,
44.5999999766354,28.6103119190545,-80.5828434734863,6.61827057946846,2.09295439871301,1,864873.496973887,1.7668328776966,75,88.1476938122118,-0.822691696659943,63.6800667988962,-2.41156062882251,324.356252593427,624.670257228821,290.158211190034,28.6138831686692,0.995106955020867,
45.1599999763421,28.6103347374846,-80.5820058795101,6.78135336081497,2.17455238896509,1,864873.496973887,1.76481279228002,75,88.2007291686705,-0.812976615880277,63.4355256499197,-2.53974382337934,327.705459131342,628.182257847761,292.55167377287,28.6137875120809,0.99505883145828,
45.7199999760487,28.6103572983808,-80.5811528480437,6.9457778572347,2.25766221367291,1,864873.496973887,1.76830275263475,75,88.2546868842739,-0.783614901826416,63.201452175602,-2.63481544733664,331.073562738124,631.701587536348,294.960895438757,28.6137048785977,0.99501049566482,
46.2799999757553,28.6103796514698,-80.5802843706048,7.11154579957109,2.34228492605071,1,864873.496973887,1.76887430836205,75,88.303783403121,-0.758067074703035,62.9730567120303,-2.71581790551187,334.424847381857,635.208399181192,297.346913946608,28.6136420435414,0.994961980521091,
46.839999975462,28.6104018057676,-80.5794004261299,7.27865646820981,2.42842235486565,1,864873.496973887,1.77159277770146,75,88.3468627598622,-0.751539274360976,62.7479364261148,-2.79139835278159,337.80934151145,638.742173773697,299.755825743537,28.6135721014201,0.994912921405359,
47.3999999751686,28.6104237327752,-80.578500976416,7.44710813158471,2.51607763523961,1,864873.496973887,1.7764941512202,75,88.3910646439811,-0.745005665148198,62.5265050899345,-2.87833676167511,341.15907522586,642.252746384792,302.122676610423,28.6134927564346,0.994863715588211,
