alt,ve,vi
118.3506264,5115.075537,5530.646936
118.3295868,5122.117226,5537.688256
118.308602,5129.17007,5544.740736
118.2876707,5136.234858,5551.805161
118.2667943,5143.309273,5558.879235
118.2459797,5150.398161,5565.967795
118.2252268,5157.496054,5573.065367
118.2045365,5164.609326,5580.178324
118.1839073,5171.733948,5587.302637
118.1633416,5178.866392,5594.434802
118.1428457,5186.009104,5601.577248
118.1224178,5193.167629,5608.735504
118.1020584,5200.337268,5615.904889
118.0817719,5207.51918,5623.086551
118.0615573,5214.714892,5630.282021
118.0414158,5221.926688,5637.493579
118.0213462,5229.150938,5644.717588
118.00135,5236.385252,5651.951677
117.9814336,5243.629029,5659.195233
117.961597,5250.882601,5666.448587
117.9418416,5258.147729,5673.713501
117.9221659,5265.426024,5680.99159
117.902572,5272.71423,5688.279609
117.8830663,5280.017893,5695.583098
117.8636468,5287.339434,5702.904464
117.8443137,5294.671017,5710.235892
117.8250726,5302.011025,5717.575754
117.8059231,5309.36843,5724.933025
117.7868663,5316.731991,5732.296462
117.7679003,5324.114961,5739.679315
117.7490264,5331.505775,5747.070026
117.7302517,5338.911177,5754.475338
117.7115759,5346.327012,5761.891089
117.6929998,5353.759356,5769.323352
117.6745216,5361.201427,5776.765346
117.6561444,5368.656223,5784.220086
117.637875,5376.121474,5791.685291
117.6197116,5383.600375,5799.164143
117.6016546,5391.090991,5806.654724
117.5837093,5398.596135,5814.159837
117.5658747,5406.11814,5821.681814
117.5481512,5413.653691,5829.217341
117.5305375,5421.206011,5836.76964
117.5130352,5428.76604,5844.329668
117.4956519,5436.338916,5851.902556
117.4783874,5443.919982,5859.483644
117.4612426,5451.519699,5867.083387
117.4442152,5459.133102,5874.696825
117.4273086,5466.756914,5882.3207
117.4105303,5474.393951,5889.957817
117.3938783,5482.04921,5897.613155
117.3773524,5489.711125,5905.275163
117.3609587,5497.393924,5912.958068
117.3446965,5505.087272,5920.651528
117.3285663,5512.796745,5928.361118
117.3125664,5520.522951,5936.087443
117.2966982,5528.255284,5943.819911
117.2809691,5536.00424,5951.569014
117.2653793,5543.765415,5959.330341
117.2499301,5551.543732,5967.108808
117.2346195,5559.333631,5974.89886
117.2194504,5567.135626,5982.701026
117.2044302,5574.953403,5990.518986
117.1895566,5582.786009,5998.351777
117.1748298,5590.630851,6006.196821
117.1602564,5598.492677,6014.05886
117.1458356,5606.368358,6021.934765
117.1315683,5614.26082,6029.827461
117.1174523,5622.170768,6037.737653
117.1034889,5630.09109,6045.658237
117.0896863,5638.024543,6053.59197
117.0760435,5645.973275,6061.540983
117.0625614,5653.940409,6069.508415
117.0492465,5661.918814,6077.487127
117.0360976,5669.913596,6085.482224
117.0231154,5677.923582,6093.492531
117.0102981,5685.951223,6101.520498
116.9976475,5693.987328,6109.556944
116.9851711,5702.03821,6117.608179
116.9737418,5709.52739,6125.097694
116.9624641,5717.030297,6132.60094
116.9513374,5724.547619,6140.118606
116.9394578,5731.937123,6147.507672
116.9275209,5738.051525,6153.620816
116.9156245,5744.382184,6159.951686
116.9039675,5751.596854,6167.168246
116.8927666,5759.219378,6174.793062
116.8819393,5767.099844,6182.675652
116.8713735,5775.146434,6190.723914
116.8609865,5783.23805,6198.816626
116.8507477,5791.340892,6206.920006
116.8406505,5799.460585,6215.039743
116.8306988,5807.578382,6223.157234
116.820907,5815.673671,6231.25206
116.8112965,5823.774689,6239.352639
116.8018774,5831.862031,6247.439702
116.7926534,5839.940833,6255.518478
116.7836205,5848.026501,6263.604432
116.7747793,5856.104549,6271.68306
116.766134,5864.17584,6279.755144
116.7576768,5872.263499,6287.84372
116.7494074,5880.341678,6295.922845
116.7413323,5888.430925,6304.01297
116.7334464,5896.525479,6312.108256
116.7257463,5904.61169,6320.195046
116.7182394,5912.707449,6328.291233
116.7109244,5920.806496,6336.390586
116.703801,5928.890321,6344.474651
116.6968754,5936.984121,6352.568687
116.6901464,5945.066219,6360.651059
116.6836135,5953.152614,6368.737809
116.677273,5961.253459,6376.839111
116.6711282,5969.342007,6384.928224
116.6651872,5977.427988,6393.014852
116.6594472,5985.527644,6401.115216
116.653909,5993.618888,6409.207196
116.648578,6001.700498,6417.289535
116.6434505,6009.794271,6425.384005
116.6385259,6017.881016,6433.471408
116.6338093,6025.980881,6441.57189
116.6292976,6034.079791,6449.671376
116.6249906,6042.167017,6457.759164
116.6208964,6050.262667,6465.855372
116.6170113,6058.359205,6473.952479
116.6133332,6066.443088,6482.03696
116.6098704,6074.539845,6490.134358
116.6066201,6082.630593,6498.225781
116.6035802,6090.716683,6506.312577
116.6007475,6098.817012,6514.413643
116.5981266,6106.907848,6522.50524
116.5957265,6114.993625,6530.591785
116.5935417,6123.092234,6538.691165
116.5915749,6131.178311,6546.778015
116.5898347,6139.276325,6554.876803
116.5883156,6147.372645,6562.973889
116.5870137,6155.456717,6571.058721
116.5859361,6163.553946,6579.156716
116.58508,6171.652617,6587.256158
116.584445,6179.739012,6595.343331
116.5840375,6187.838203,6603.443323
116.5838582,6195.927559,6611.533501
116.5839093,6204.01829,6619.62507
116.5841761,6212.123906,6627.731534
116.5846619,6220.214666,6635.823163
116.5853772,6228.299653,6643.909036
116.5863203,6236.399891,6652.010182
116.587494,6244.489345,6660.100553
116.588905,6252.573137,6668.185271
116.5905486,6260.673988,6676.287059
116.5924253,6268.761367,6684.375385
116.5945418,6276.860255,6692.475228
116.5968932,6284.963664,6700.579598
116.5994773,6293.050063,6708.666958
116.6023031,6301.15039,6716.768264
116.6053657,6309.246526,6724.865385
116.608662,6317.33404,6732.953886
116.6122013,6325.429842,6741.050696
116.6159813,6333.521337,6749.143212
116.6199992,6341.610355,6757.233267
116.6242512,6349.714502,6765.338468
116.6287429,6357.804847,6773.429878
116.6334875,6365.885462,6781.511609
116.6384858,6373.981136,6789.608433
116.6437287,6382.076216,6797.704691
116.6492117,6390.168647,6805.798316
116.6549362,6398.270014,6813.900814
116.6608996,6406.368167,6822.000031
116.6671025,6414.478737,6830.11157
116.6735483,6422.584104,6838.217812
116.6802437,6430.679019,6846.313552
116.6871883,6438.78756,6854.422841
116.6943824,6446.889718,6862.525685
116.7018298,6454.989151,6870.625795
116.7095273,6463.101041,6878.738319
116.7174741,6471.202864,6886.840755
116.7256752,6479.2976,6894.93609
116.7341331,6487.403697,6903.042736
116.7428441,6495.507302,6911.146856
116.7518078,6503.600175,6919.240213
116.7610277,6511.709874,6927.350322
116.7705008,6519.812789,6935.453601
116.7802261,6527.926696,6943.567804
116.7902068,6536.038013,6951.679357
116.8004504,6544.139886,6959.781451
116.8109546,6552.251275,6967.893006
116.8217192,6560.362321,6976.004173
116.8327482,6568.462373,6984.104338
116.8440396,6576.577734,6992.219755
116.8555935,6584.688513,7000.330535
116.8674153,6592.791288,7008.433293
116.8795045,6600.905201,7016.547126
116.8918569,6609.011067,7024.652866
116.9044728,6617.108661,7032.750299
116.9173563,6625.215424,7040.85682
116.9305056,6633.314692,7048.955801
116.9439221,6641.410646,7057.051431
116.9576105,6649.519009,7065.159397
116.9715678,6657.626496,7073.266453
116.985792,6665.744506,7081.383979
117.0002865,6673.855981,7089.494924
117.0150587,6681.955816,7097.594235
117.0301063,6690.066947,7105.704798
117.0454298,6698.174818,7113.812054
117.0610345,6706.274141,7121.910752
117.0769172,6714.386898,7130.022826
117.0930763,6722.496413,7138.131612
117.1095167,6730.59501,7146.229437
117.1262431,6738.710153,7154.343721
117.1432503,6746.822557,7162.455224
117.1605363,6754.925083,7170.556813
117.1781058,6763.039127,7178.669839
117.1959561,6771.145216,7186.774877
117.2140876,6779.241191,7194.869774
117.2325059,6787.351645,7202.979082
117.2512085,6795.45351,7211.079777
117.2701939,6803.57266,7219.197703
117.2894654,6811.679742,7227.303513
117.3090301,6819.777224,7235.399732
117.3288842,6827.890499,7243.511696
117.3490294,6835.991808,7251.611638
117.3694726,6844.087692,7259.706144
117.3902093,6852.200757,7267.817771
117.4112375,6860.303444,7275.918972
117.4325621,6868.39531,7284.009308
117.4541885,6876.501483,7292.11386
117.4761106,6884.606289,7300.217016
117.4983258,6892.700071,7308.309108
117.5208409,6900.804182,7316.41145
117.5436524,6908.906428,7324.511899
117.5667594,6917.00028,7332.60393
117.5901685,6925.103674,7340.705435
117.6138771,6933.202133,7348.801984
117.6378834,6941.312189,7356.910074
117.6621911,6949.412091,7365.007957
117.6868085,6957.504548,7373.098398
117.7117323,6965.613244,7381.205024
117.7369636,6973.708038,7389.29769
117.7625081,6981.800248,7397.38777
117.788359,6989.904863,7405.490192
117.8145165,6998.001666,7413.584747
117.8409882,7006.083699,7421.664483
117.8677799,7014.178455,7429.756859
117.8948838,7022.273857,7437.849859
117.9222957,7030.358305,7445.931867
117.9500235,7038.449844,7454.020887
117.9780624,7046.54315,7462.111659
118.0064074,7054.647515,7470.213429
118.0350653,7062.743488,7478.306739
118.0640477,7070.829752,7486.390348
118.09335,7078.927883,7494.485779
118.1229734,7087.018194,7502.57334
118.1529242,7095.096217,7510.648615
118.1831965,7103.187475,7518.737068
118.2137912,7111.270692,7526.817403
118.2447175,7119.347141,7534.890949
118.2759722,7127.437638,7542.97848
118.3075466,7135.526847,7551.064698
118.3394382,7143.612575,7559.147384
118.3716565,7151.708143,7567.239811
118.4041993,7159.79681,7575.325313
118.4370666,7167.874662,7583.39995
118.4702693,7175.957597,7591.479591
118.5038016,7184.039063,7599.557764
118.5376558,7192.12929,7607.644646
118.571839,7200.212727,7615.724654
118.6063637,7208.283763,7623.792286
118.6412203,7216.36926,7631.874338
118.6764141,7224.44832,7639.949869
118.7119569,7232.515355,7648.013388
118.7478367,7240.598606,7656.093078
118.7840521,7248.676665,7664.167527
118.8206116,7256.733121,7672.220297
118.8575284,7264.80523,7680.288637
118.8947882,7272.882991,7688.362648
118.9323803,7280.94593,7696.421772
118.9703208,7289.018046,7704.48998
119.0086008,7297.091637,7712.559678
119.0472125,7305.1549,7720.618996
119.0861723,7313.226845,7728.686911
119.1254751,7321.29808,7736.754132
119.1651118,7329.377181,7744.82917
119.2050943,7337.444924,7752.892743
119.2454398,7345.504669,7760.94835
119.2861341,7353.582212,7769.021732
119.3271833,7361.507966,7776.943313
119.3686019,7369.227196,7784.658483
119.410369,7376.854163,7792.281499
119.4524623,7384.493775,7799.917182
119.4948701,7392.145493,7807.564972
119.5375918,7399.813572,7815.229102
119.580635,7407.493267,7822.904829
119.6240099,7415.182737,7830.590319
119.6677269,7422.882498,7838.2861
119.7117941,7430.592366,7845.991998
119.756217,7438.313756,7853.709428
119.8009995,7446.047314,7861.439032
119.8461442,7453.796448,7869.184205
119.8916537,7461.56077,7876.94455
119.9375311,7469.34101,7884.72079
119.98378,7477.136481,7892.512235
120.0303287,7479.882498,7895.258391
120.0735887,7479.825066,7895.203246
120.1168577,7479.769635,7895.150108
120.1601341,7479.71444,7895.097209
120.2034172,7479.659301,7895.044362
120.2467076,7479.604229,7894.991586
120.2900067,7479.548266,7894.93792
120.3333149,7479.492117,7894.884065
120.3766336,7479.437699,7894.831885
120.4199765,7479.388009,7894.784396
120.4633478,7479.338458,7894.737047
120.5067481,7479.288776,7894.68957
120.5501768,7479.239039,7894.642039
120.5936335,7479.189105,7894.594311
120.6371182,7479.139111,7894.546523
120.6806311,7479.089085,7894.498704
120.7241723,7479.038971,7894.450799
120.7677415,7478.988803,7894.40284
120.8113389,7478.938562,7894.354809
120.8549644,7478.888311,7894.30677
120.8986182,7478.837944,7894.258614
120.9422999,7478.787573,7894.210457
120.98601,7478.737133,7894.162232
121.0297481,7478.686678,7894.113993
121.0735144,7478.636149,7894.065681
121.1173089,7478.585576,7894.017325
121.1611315,7478.534964,7893.968933
121.2049823,7478.484282,7893.92047
121.2488612,7478.433558,7893.871967
121.2927683,7478.382782,7893.823414
121.3367035,7478.331973,7893.774827
121.3806669,7478.281122,7893.726201
121.4246585,7478.230194,7893.677497
121.4686782,7478.179158,7893.628683
121.5127261,7478.128119,7893.579869
121.556802,7478.07701,7893.530985
121.6009061,7478.025864,7893.482067
121.6450383,7477.974699,7893.433133
121.6891986,7477.923515,7893.38418
121.7333871,7477.872248,7893.335146
121.7776038,7477.820951,7893.286082
121.8218485,7477.769597,7893.236962
121.8661214,7477.718193,7893.187794
121.9104225,7477.666743,7893.13858
121.9547516,7477.615223,7893.089298
121.9991088,7477.563671,7893.039984
122.0434942,7477.512073,7892.990627
122.0879076,7477.460417,7892.941211
122.1323492,7477.408726,7892.891761
122.1768188,7477.356981,7892.842259
122.2213166,7477.305184,7892.792706
122.2658424,7477.25333,7892.743097
122.3103964,7477.201443,7892.693455
122.3549784,7477.149495,7892.643754
122.3995884,7477.097499,7892.594006
122.4442266,7477.04548,7892.544236
122.4888929,7476.993386,7892.494391
122.5335872,7476.941249,7892.444505
122.5783077,7476.886885,7892.392441
122.6230399,7476.829916,7892.337827
122.6677809,7476.772938,7892.283204
122.7125307,7476.715962,7892.228583
122.7572893,7476.658983,7892.17396
122.8020568,7476.60198,7892.119311
